file,label_id,condition,condition_bn,urgency,split
train_007652.jpg,8,Herpes HPV and other STDs Photos,হারপিস / যৌনবাহিত সংক্রমণ,get_it_checked,train
train_007653.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007654.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007655.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,train
train_007656.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007657.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007658.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,train
train_007659.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,train
train_007660.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,train
train_007661.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007662.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007663.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_007664.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,train
train_007665.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007666.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007667.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,train
train_007668.jpg,11,Melanoma Skin Cancer Nevi and Moles,তিল ও মেলানোমা,see_doctor_soon,train
train_007669.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,train
train_007670.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007671.jpg,2,Atopic Dermatitis Photos,অ্যাটোপিক ডার্মাটাইটিস (একজিমা),get_it_checked,train
train_007672.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,train
train_007673.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007674.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007675.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007676.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007677.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007678.jpg,9,Light Diseases and Disorders of Pigmentation,ত্বকের রং পরিবর্তন,watch_it,train
train_007679.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007680.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007681.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007682.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007683.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_007684.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,train
train_007685.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007686.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,train
train_007687.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007688.jpg,2,Atopic Dermatitis Photos,অ্যাটোপিক ডার্মাটাইটিস (একজিমা),get_it_checked,train
train_007689.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,train
train_007690.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007691.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007692.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007693.jpg,13,Poison Ivy Photos and other Contact Dermatitis,সংস্পর্শজনিত র‍্যাশ,watch_it,train
train_007694.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007695.jpg,2,Atopic Dermatitis Photos,অ্যাটোপিক ডার্মাটাইটিস (একজিমা),get_it_checked,train
train_007696.jpg,3,Bullous Disease Photos,ফোসকাজনিত রোগ,see_doctor_soon,train
train_007697.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,train
train_007698.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,train
train_007699.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007700.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,train
train_007701.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007702.jpg,9,Light Diseases and Disorders of Pigmentation,ত্বকের রং পরিবর্তন,watch_it,train
train_007703.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_007704.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007705.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,train
train_007706.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007707.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007708.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007709.jpg,19,Urticaria Hives,আমবাত,watch_it,train
train_007710.jpg,9,Light Diseases and Disorders of Pigmentation,ত্বকের রং পরিবর্তন,watch_it,train
train_007711.jpg,19,Urticaria Hives,আমবাত,watch_it,train
train_007712.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007713.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007714.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,train
train_007715.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007716.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007717.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007718.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_007719.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_007720.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007721.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007722.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007723.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007724.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007725.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007726.jpg,8,Herpes HPV and other STDs Photos,হারপিস / যৌনবাহিত সংক্রমণ,get_it_checked,train
train_007727.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_007728.jpg,13,Poison Ivy Photos and other Contact Dermatitis,সংস্পর্শজনিত র‍্যাশ,watch_it,train
train_007729.jpg,11,Melanoma Skin Cancer Nevi and Moles,তিল ও মেলানোমা,see_doctor_soon,train
train_007730.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007731.jpg,15,Scabies Lyme Disease and other Infestations and Bites,খোসপাঁচড়া (স্ক্যাবিস),get_it_checked,train
train_007732.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007733.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007734.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,train
train_007735.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007736.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_007737.jpg,3,Bullous Disease Photos,ফোসকাজনিত রোগ,see_doctor_soon,train
train_007738.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007739.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,train
train_007740.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007741.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007742.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007743.jpg,3,Bullous Disease Photos,ফোসকাজনিত রোগ,see_doctor_soon,train
train_007744.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007745.jpg,9,Light Diseases and Disorders of Pigmentation,ত্বকের রং পরিবর্তন,watch_it,train
train_007746.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007747.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_007748.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_007749.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_007750.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,train
train_007751.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007752.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007753.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007754.jpg,7,Hair Loss Photos Alopecia and other Hair Diseases,চুল পড়া,watch_it,train
train_007755.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,train
train_007756.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,train
train_007757.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007758.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_007759.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,train
train_007760.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007761.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_007762.jpg,2,Atopic Dermatitis Photos,অ্যাটোপিক ডার্মাটাইটিস (একজিমা),get_it_checked,train
train_007763.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007764.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_007765.jpg,15,Scabies Lyme Disease and other Infestations and Bites,খোসপাঁচড়া (স্ক্যাবিস),get_it_checked,train
train_007766.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,train
train_007767.jpg,19,Urticaria Hives,আমবাত,watch_it,train
train_007768.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007769.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007770.jpg,11,Melanoma Skin Cancer Nevi and Moles,তিল ও মেলানোমা,see_doctor_soon,train
train_007771.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007772.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,train
train_007773.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_007774.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007775.jpg,7,Hair Loss Photos Alopecia and other Hair Diseases,চুল পড়া,watch_it,train
train_007776.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,train
train_007777.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,train
train_007778.jpg,2,Atopic Dermatitis Photos,অ্যাটোপিক ডার্মাটাইটিস (একজিমা),get_it_checked,train
train_007779.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,train
train_007780.jpg,11,Melanoma Skin Cancer Nevi and Moles,তিল ও মেলানোমা,see_doctor_soon,train
train_007781.jpg,15,Scabies Lyme Disease and other Infestations and Bites,খোসপাঁচড়া (স্ক্যাবিস),get_it_checked,train
train_007782.jpg,2,Atopic Dermatitis Photos,অ্যাটোপিক ডার্মাটাইটিস (একজিমা),get_it_checked,train
train_007783.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_007784.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_007785.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007786.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,train
train_007787.jpg,15,Scabies Lyme Disease and other Infestations and Bites,খোসপাঁচড়া (স্ক্যাবিস),get_it_checked,train
train_007788.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_007789.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007790.jpg,2,Atopic Dermatitis Photos,অ্যাটোপিক ডার্মাটাইটিস (একজিমা),get_it_checked,train
train_007791.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,train
train_007792.jpg,11,Melanoma Skin Cancer Nevi and Moles,তিল ও মেলানোমা,see_doctor_soon,train
train_007793.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007794.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,train
train_007795.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007796.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,train
train_007797.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007798.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007799.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007800.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,train
train_007801.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_007802.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,train
train_007803.jpg,3,Bullous Disease Photos,ফোসকাজনিত রোগ,see_doctor_soon,train
train_007804.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007805.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007806.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,train
train_007807.jpg,13,Poison Ivy Photos and other Contact Dermatitis,সংস্পর্শজনিত র‍্যাশ,watch_it,train
train_007808.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,train
train_007809.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,train
train_007810.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007811.jpg,8,Herpes HPV and other STDs Photos,হারপিস / যৌনবাহিত সংক্রমণ,get_it_checked,train
train_007812.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007813.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007814.jpg,15,Scabies Lyme Disease and other Infestations and Bites,খোসপাঁচড়া (স্ক্যাবিস),get_it_checked,train
train_007815.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007816.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,train
train_007817.jpg,11,Melanoma Skin Cancer Nevi and Moles,তিল ও মেলানোমা,see_doctor_soon,train
train_007818.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,train
train_007819.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007820.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007821.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,train
train_007822.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007823.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_007824.jpg,3,Bullous Disease Photos,ফোসকাজনিত রোগ,see_doctor_soon,train
train_007825.jpg,0,Acne and Rosacea Photos,ব্রণ ও রোসেশিয়া,watch_it,train
train_007826.jpg,2,Atopic Dermatitis Photos,অ্যাটোপিক ডার্মাটাইটিস (একজিমা),get_it_checked,train
train_007827.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007828.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007829.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007830.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_007831.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_007832.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,train
train_007833.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007834.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007835.jpg,3,Bullous Disease Photos,ফোসকাজনিত রোগ,see_doctor_soon,train
train_007836.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,train
train_007837.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_007838.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007839.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,train
train_007840.jpg,2,Atopic Dermatitis Photos,অ্যাটোপিক ডার্মাটাইটিস (একজিমা),get_it_checked,train
train_007841.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007842.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007843.jpg,3,Bullous Disease Photos,ফোসকাজনিত রোগ,see_doctor_soon,train
train_007844.jpg,15,Scabies Lyme Disease and other Infestations and Bites,খোসপাঁচড়া (স্ক্যাবিস),get_it_checked,train
train_007845.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,train
train_007846.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007847.jpg,19,Urticaria Hives,আমবাত,watch_it,train
train_007848.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_007849.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_007850.jpg,9,Light Diseases and Disorders of Pigmentation,ত্বকের রং পরিবর্তন,watch_it,train
train_007851.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007852.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,train
train_007853.jpg,15,Scabies Lyme Disease and other Infestations and Bites,খোসপাঁচড়া (স্ক্যাবিস),get_it_checked,train
train_007854.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007855.jpg,8,Herpes HPV and other STDs Photos,হারপিস / যৌনবাহিত সংক্রমণ,get_it_checked,train
train_007856.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007857.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,train
train_007858.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_007859.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007860.jpg,4,Cellulitis Impetigo and other Bacterial Infections,ব্যাকটেরিয়া সংক্রমণ (সেলুলাইটিস),see_doctor_soon,train
train_007861.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007862.jpg,19,Urticaria Hives,আমবাত,watch_it,train
train_007863.jpg,21,Vasculitis Photos,রক্তনালীর প্রদাহ,see_doctor_soon,train
train_007864.jpg,22,Warts Molluscum and other Viral Infections,আঁচিল ও ভাইরাস সংক্রমণ,watch_it,train
train_007865.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,train
train_007866.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007867.jpg,6,Exanthems and Drug Eruptions,ওষুধজনিত র‍্যাশ,get_it_checked,train
train_007868.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007869.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_007870.jpg,20,Vascular Tumors,রক্তনালীর গুটি,watch_it,train
train_007871.jpg,10,Lupus and other Connective Tissue diseases,লুপাস,see_doctor_soon,train
train_007872.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007873.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007874.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007875.jpg,15,Scabies Lyme Disease and other Infestations and Bites,খোসপাঁচড়া (স্ক্যাবিস),get_it_checked,train
train_007876.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,train
train_007877.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007878.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007879.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007880.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007881.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,train
train_007882.jpg,14,Psoriasis pictures Lichen Planus and related diseases,সোরিয়াসিস,get_it_checked,train
train_007883.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,train
train_007884.jpg,16,Seborrheic Keratoses and other Benign Tumors,নিরীহ আঁচিল,watch_it,train
train_007885.jpg,13,Poison Ivy Photos and other Contact Dermatitis,সংস্পর্শজনিত র‍্যাশ,watch_it,train
train_007886.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007887.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,train
train_007888.jpg,15,Scabies Lyme Disease and other Infestations and Bites,খোসপাঁচড়া (স্ক্যাবিস),get_it_checked,train
train_007889.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007890.jpg,8,Herpes HPV and other STDs Photos,হারপিস / যৌনবাহিত সংক্রমণ,get_it_checked,train
train_007891.jpg,13,Poison Ivy Photos and other Contact Dermatitis,সংস্পর্শজনিত র‍্যাশ,watch_it,train
train_007892.jpg,19,Urticaria Hives,আমবাত,watch_it,train
train_007893.jpg,5,Eczema Photos,একজিমা,get_it_checked,train
train_007894.jpg,1,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,ত্বকের ক্যানসার বা প্রাক-ক্যানসার,see_doctor_soon,train
train_007895.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_007896.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_007897.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007898.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007899.jpg,17,Systemic Disease,শরীরের ভেতরের রোগের ত্বকীয় লক্ষণ,see_doctor_soon,train
train_007900.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_007901.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
train_007902.jpg,18,Tinea Ringworm Candidiasis and other Fungal Infections,দাদ ও ছত্রাক সংক্রমণ,get_it_checked,train
train_007903.jpg,12,Nail Fungus and other Nail Disease,নখের ছত্রাক,get_it_checked,train
