name,kind,latitude,longitude,operator,beds,emergency,speciality
Medi Care Diagnostic & Consultations Centre,clinic,23.7320558275508,90.4142553437639,,,,
Nahar Diagnostic Centre,clinic,22.7228681475752,89.0703105442922,,,,
"The United Chokkho Hospital, Hospital",hospital,24.7236031217455,90.4097103405871,,,,
Bagerhat X-ray And Digital Diagnostic Centre,laboratory,22.6621865213602,89.7946177872439,,,,clinical_pathology
Akash Homeo,pharmacy,23.7601961396181,90.3638241983969,,,,
Agains Dental Care,dentist,23.8070993419394,90.3552727293222,,,,
"Bogura Medical College Hospital, Hospital",hospital,24.8259636776717,89.3543215265001,,,,
একতা ক্লিনিক,clinic,24.2300676942525,90.0520231838554,,,,
M/S Arefin Medico,pharmacy,21.4290417646631,92.179301845712,,,,
Abdullah Dental Care,dentist,23.7604946191901,90.3560149468482,,,,
Ma Homeo Hall(মা হোমিও হল),pharmacy,23.8281185567086,90.3679362762748,,,,
Nahid Pharmacy,pharmacy,23.8480625409387,90.3901380937627,,,,
Twinkle dental center,clinic,23.8189911670668,90.3655417341762,,,,
"NAS Hospital, Hospital",hospital,24.8342297429434,89.3744162173492,,,,
"Hazi Hi-Care Hospital, Hospital",hospital,24.1761181612094,90.4270404283125,,,,
Merin Nursing Home,hospital,24.2670196496691,89.9252829405396,,,,
Asia Dental Care,dentist,23.8129918198704,90.3694506347211,,,,
"Hospital Main Gate,Rajshahi",hospital,24.370829269016,88.5860102977159,,,,
Mustafa Homeopathy,doctor,23.0394863256896,89.6288453677819,,,,
"Green View Pharmacy, Unnamed Road, Chattogram",pharmacy,22.3471438895853,91.7867271963153,,,,
"Ma Pharmacy, Akmal Ali Road South Halishahar EPZ, Chattogram",pharmacy,22.2801625925832,91.7849488917381,,,,
Shaheed Ahsan Ullah Master General Hospital,hospital,23.8934890195588,90.4021841459086,,,,
Shapla Drug House,pharmacy,24.7048506250515,91.7317727569007,,,,
দেশবাংলা হসপিটাল অ্যান্ড ডায়াগনোষ্টিক সেন্টার,hospital,23.7025741595186,90.4488604501109,,,,general
pacific dental,dentist,23.8251118842212,90.3673561647562,,,,
General Medical Hospital,hospital,23.738561693156,90.3880143709557,,,,
Popular Medical Hall,pharmacy,22.3596485994728,91.8334011535848,,,,
Messrs Adhorso Pharmacy,pharmacy,24.3728173726297,91.4152782956772,,,,
laser treat,doctor,23.7908849693454,90.4030169718079,,,,dermatology
Kakoli Medical corner(কাকলি মেডিকেল কর্নার),pharmacy,23.8202949721054,90.3682927586168,,,,
Europa Diagnostic Centre and Hospital,hospital,24.9271180777313,89.9482562283957,,,,
অ্যাপোলো ডেন্টাল ক্লিনিক এন্ড মেডিকেল কেয়ার,clinic,23.8103508498185,90.3752681784378,,,,
Riyad Pharmacy,pharmacy,23.7971784375242,90.3755099963444,,,,
Wahids United Dental Care,dentist,23.7825540281432,90.3683798465908,,,,
"DR. MD. SHAFIQUL ISLAM CHEMBER Hospital, O.R. Nizam Rd, Chattogram",hospital,22.3590859223128,91.8259594484903,,,,
"Barabkund Union shasto O Poribarkollan kendro, Dhaka - Chittagong Hwy, Barabkunda, Chittagong",hospital,22.5744324375422,91.680869375109,,,,
Shishu Niramoy,hospital,23.8228058550201,90.3576257810001,,,,
"Sir Salimullah Medical College Mitford Hospital, Government hospital, Mitford Rd, Dhaka",hospital,23.711217158976,90.4013160321969,,,,
Hazrat Sumaiya Hospital,hospital,24.7149566857078,90.950095493859,,,,
"Rowshan Ara Hospital, Hospital",hospital,23.7292479738067,90.4305423874584,,,,
Chalna digital Diagnostic Centre,clinic,22.5993317191094,89.5185790846014,,,,
Faraji Dental,dentist,23.8097523819319,90.3680615857273,,,,
Crescent Dental & Orthodontist,dentist,23.7631482459158,90.3693643849375,,,,
MN Medicine,pharmacy,23.8076509549872,90.3783553171956,,,,
Sumon Pharmacy,pharmacy,23.3317704977867,88.9866717234754,,,,
Lucky Pharmacy,pharmacy,22.3635137464832,91.8395672168353,,,,
Jannat Pharmacy(জান্নাত ফার্মেসি),pharmacy,23.8203588422076,90.3730488181155,,,,
"Notkhana Kusto Hospital, Hospital",hospital,25.9668074195363,88.8425622489463,,,,
Appex Dental Care,clinic,25.7645182330705,89.2324559466129,,,,
"Chevron Specialized Hospital, O.R. Nizam Rd, Chattogram",hospital,22.3634248983096,91.8301803234713,,,,
Sastho and Paribar Kendro,clinic,25.6319431793176,89.6748089587574,,,,
Dakkhin Southkhali Clinic,clinic,22.2344699885373,89.8226496374841,,,,
"Community Clinic, Ward no 14",clinic,22.8379413684066,89.5235378185189,,,,
Alfa Medico,pharmacy,23.774484769958,90.3649068888299,,,,
"Sepu Medical Hall Pharmacy, Taher Market, Kadamtoli Chowrasta, Golchokkor, Dhaka",pharmacy,23.7009811788205,90.3968748808004,,,,
নাবিল ফার্মা,pharmacy,24.8886268696159,91.8893008202202,,,,
Town Pharmacy টাউন র্ফামেসি,pharmacy,23.0086665706348,91.4000003493057,,,,
Ismayel Pharmacy,pharmacy,23.3592150280717,88.9146254938425,,,,
Jaman Medicine,pharmacy,24.8193037526862,88.9360480457925,,,,
"M/s Modern Pharmacy, Dubaldia, Zajira",pharmacy,23.3463748744192,90.3013749964407,,,,
Ruma pharmacy(রুমা ফার্মেসী),pharmacy,23.8163645300693,90.3662609852875,,,,
Mahdi Medical Hall,pharmacy,24.4372742918531,90.7807820555824,,,,
"Matrisadan Hospital, Hospital",hospital,25.0216666998998,90.0176886453428,,,,
Afrin Pharmacy,pharmacy,23.6034571486634,89.837511590001,,,,
Apurbo Pharmacy,pharmacy,22.3759437736134,91.8321849394343,,,,
"New Shopna Medical Hall, Kamal Gate Rd, Chattogram",pharmacy,22.3296693816682,91.8258796527721,,,,
pharAsa Pharmacy আশা ফার্মেসী,pharmacy,24.6316532248369,88.1950308921312,,,,
"Rokeya Pharmacy, Pharmacy",pharmacy,25.5711298734038,89.2738449462934,,,,
Hope Mother & Child Hospital,hospital,22.7739785623754,91.5737917355338,,,,
City Homeo Hall,pharmacy,25.6278441772087,88.6352812200456,,,,
Glass Pharma,pharmacy,23.7750297613024,90.3605857662868,,,,
Peime Dental Care,dentist,23.8000947530954,90.3560318782926,,,,
Al Sami Drug House,pharmacy,23.7695455658749,90.3684807647049,,,,
Doctor's Point & N Medicine Corner,pharmacy,23.851586879766,90.4156913314156,,,,
আল-শেফা ফার্মেসি,pharmacy,23.8131063166677,90.3770684436014,,,,
R. M Pharma,pharmacy,23.7597780502878,90.3658784352267,,,,
Life Line Hospital,hospital,24.4841781647266,91.7656729451909,,,,
Lazz Pharma,pharmacy,23.7912069182463,90.387809181966,,,,
IMT Physiotheraphy Centre,doctor,23.8169456474163,90.3663817685123,,,,
"M/s Abdul Motin And Sons, Pharmacy",pharmacy,25.0557470991081,90.336889539282,,,,
Uttara Sergical,pharmacy,25.7628024574909,89.2346602195095,,,,
New Anamika Hospital And Diagnostic Centre,hospital,23.7403379860765,90.433985421825,,,,
Hasina Drugs House,pharmacy,23.588921419818,89.8333361449352,,,,
Digi Care,clinic,26.3392065765372,88.5560004859647,,,,
"Muhammad Medico & Hijama Centre, Chittagong - Khagrachhari Rd, Hathazari, Chattogram",pharmacy,22.5165507860823,91.8021728645693,,,,
"BN DY SICK BAY Hospital, Dockyard Rd , Chattogram",hospital,22.2862467646398,91.7899498704475,,,,
DGLab,clinic,23.8110251739288,90.3676968891202,,,,
Al Nur Pharmacy,pharmacy,22.389811632414,91.8244701519344,local,,,
Shaheen Pharmacy(শাহিন ফার্মাসি),pharmacy,23.820866869359,90.3680167425453,,,,
Kimiya Homio Hall,clinic,23.7407674747951,90.4349222671427,,,,
Sundarban clinic,clinic,22.7220279456011,89.0698612742821,,,,
"Bagher Kanda Community Clinic, Hospital",hospital,24.7637280466084,90.3603879533719,,,,
"Rainbow Clinic, Private hospital",hospital,25.764191841761,89.2323732172286,,,,
Naz Pharmacy নাজ ফার্মেসী,pharmacy,23.8359993897104,90.2617688275652,,,,
"Al Shefa Medicine Centre, Dr Nazmul Islam",doctor,23.760774071842,90.3571551371369,,,,
মেরী স্টোপস স্বাস্থ্য কেন্দ্র,hospital,23.7141573629712,90.362535396965,,,,
"Maya Medical Hall, Dhaka - Mawa Hwy, Kalakandi",pharmacy,23.6600631582793,90.3586295977242,,,,
Madina Medical Hall,pharmacy,23.8553413856546,90.41339175628,,,,
The ACME Laboratory Ltd. DPO,pharmacy,22.4050821188916,91.8642887182363,,,,
Bismillah Medical Hall,pharmacy,25.0323836336594,90.0160059782807,,,,
Ifran Dental,dentist,23.8475083295008,90.2564632504944,,,,
"Junayet Medicine Kanar, Pharmacy",pharmacy,24.438695024441,89.8847693468265,,,,
Galib Homeo Hall 2 গালিব হোমিও হল 2,pharmacy,23.8490403737629,90.2576404887952,,,,
Hasan Drug House,pharmacy,23.785511666497,90.4120557647331,,,,
Janosheba Medical Store,pharmacy,22.6193061296481,91.6582504741191,,,,
Royal Medical,pharmacy,23.7708063717503,90.3678617611556,,,,
National Medical,pharmacy,23.7069715573805,90.4178993761686,,,,
Nijam Medical Hall,pharmacy,22.6849245291942,90.3602941598754,,,,
"Animal Hospital Madaripur, Hospital, Madaripur",hospital,23.1721135986993,90.215433499184,,,,
Bagherpara Upazila Health Complex,hospital,23.2188488276809,89.3445259315373,,,yes,general
"M/S. Sodor Medico, Kali Barir Mor, Sodorghat, Chattogram",pharmacy,22.3317466687317,91.8316422950228,,,,
Appolo Pharmacy,pharmacy,22.3607684217368,91.8312513630589,,,,
Victoria Healthcare,clinic,23.7708145860154,90.3679316662281,,,,
Family Medicine Corner,pharmacy,23.7752233832657,90.3655515410029,,,,
Janata Homeo,pharmacy,25.3949601221503,88.9957027212306,,,,
Asif Pharmacy(আসিফ ফার্মেসি),pharmacy,23.8255263693331,90.3686256878108,,,,
Crowndent Dental Care,dentist,23.758980847477,90.3667365744736,,,,
Mostan Nagar Hospital,hospital,22.8406505671504,91.5469089603995,,,,
"Fatema Device Circumcision Centre, Medical Center",hospital,24.2402976394378,90.4034402579181,,,,
Ma Drug House(মা ড্রাগ হাউজ),pharmacy,23.8204238857763,90.3682864721894,,,,
Panjerpara Friendship Satellite Clinic,clinic,25.4548950884306,89.7278683336835,,,,
"Lion Sirajul Islam Eye Hospital, Private hospital, Tekerhat",hospital,23.2251391945555,90.021635096814,,,,
Ismail Drug House(ইসমাইল ড্রাগ হাউজ),pharmacy,23.8300854541073,90.3631066236662,,,,
"M/s. Popular Pharmacy, Sheikh Market, Kaptai Rd, Chattogram",pharmacy,22.418489895027,91.8662920769138,,,,
"Pretom medicine centre, Medical Center",clinic,25.1189518458164,90.338170294087,,,,
"Maa Medico Pharmacy, Airport Road, Biman Bandar, Patenga, Potenga Rd, Chattogram",pharmacy,22.2585817903014,91.8290052644655,,,,
"Chowdhury Drug House, Cornelhat, North Katli, Akborshah, Chattogram",pharmacy,22.3716997645796,91.7756349209316,,,,
N I Jakir Hospital,hospital,24.2609855175745,89.9223480171434,,,,
Kazi Pharmacy,pharmacy,23.7696264512406,90.3701136432622,,,,
Nadia Pharmacy,pharmacy,22.4812519934287,91.7944244656376,,,,
Joypara Hospital,hospital,23.6188124600012,90.1157910268188,,,,
Hamela khatun pharmacy and medicare,pharmacy,23.7841798659017,90.4104689866433,,,,
"Bhuiyan pharmacy, North jatrabari, dhulpour dhaka, Dhaka",pharmacy,23.7102613705571,90.4346223626472,,,,
Aroggo Pharmacy,pharmacy,23.6041529304458,89.83596906836,,,,
Ma Medical Hall,pharmacy,23.9280001647712,90.3111902888759,,,,
Bismillah Pharmacy,pharmacy,23.8480485431604,90.387703653805,,,,
Safe Dental Clinic,dentist,23.777104785252,90.4256249763236,,,,
Popular Facio Dental Clinic,clinic,23.7680549282146,90.36203633845,,,,
"Royal Health City Hospital, Hospital",hospital,25.579843699943,89.2733159643842,,,,
Appolo dental,dentist,23.6034987229031,89.8377564253927,,,,
"Simul pharmicy, Chittagong - Rangamati Hwy, Raozan, Chattogram",pharmacy,22.5369511649402,91.9294773776067,,,,
Centre Point Hospital (Pvt) Limited,hospital,22.3436572693223,91.8341367494073,,,,
Uttara General Hospital,hospital,23.8853395465603,90.3900632433674,,,,
"Degital diagnostic center, Hospital",hospital,24.7413977345448,90.4075908925507,,,,
Shefa Ayurvedic Chikitshaloy,pharmacy,23.756804486318,90.3614124733968,,,,
"Maya Pharmacy, Kacari Rd, Hathazari, Chattogram",pharmacy,22.5028730288457,91.8104910652787,,,,
Maa Pharmacy,pharmacy,23.8085017181593,90.3788853887523,,,,
Provati Private Hospital,hospital,23.5895034591743,89.8328375893344,,,,
Choudhury Medical Hall,pharmacy,24.8196163976745,88.9361239858352,,,,
লাইফ সেভ ব্লাড ব্যাংক,hospital,22.3603934992078,91.8282625440252,,,yes,
"Jamalpur Drug House, Pharmacy",pharmacy,24.9265511258006,89.9479859958373,,,,
Madaripur Sadar Hospital মাদারীপুর সদর হাসপাতাল,hospital,23.1654131891214,90.2117734573442,,,yes,
"Al Noor Hospital Bonpara Baipas, Bonpara, Natore",hospital,24.2982682228903,89.0803484600758,,,,
Al-Arafat Pharmacy,pharmacy,23.7599604405009,90.4109879940879,,,,
Joy Medicine Corner,pharmacy,25.7607983444422,89.2374991701143,,,,
Dr. Edward Pallab Rozario,doctor,23.7069738204944,90.4179233484116,,,,
Chaiti Medicine Corner,pharmacy,23.8176359809617,90.3808791920602,,,,
Messrs N.K Medical Hall,pharmacy,24.2232436516029,90.7574692168288,,,,
New Patgram Diagonestics Center,clinic,25.764284377972,89.2324158811157,,,,
Ma Babar Dowa Pharmacy,pharmacy,23.745708690535,90.4337099924867,,,,
Ajmir Pharmacy,pharmacy,25.7610284276842,89.2367637419299,,,,
Shefa Dental Care,pharmacy,22.3288639645923,91.7886050779023,,,,
Jahan Pharmacy,pharmacy,24.3787386843076,88.5803058258731,,,,
"Doctors Care & Diagnostic, Nimtola, Al-Noor Tower, 65 Road, Nimtola",doctor,23.6155700883965,90.3341354973563,,,,
"Surjer Hashi Clinic, Hospital",hospital,25.0827657448928,90.1891949571277,,,,
Bosonto Pharmacy,pharmacy,23.8277793410871,90.3571362778547,,,,
Nagar Shashtho Kendro,clinic,23.7446373994904,90.4339014351552,,,,
Dr. S M Abdul Khoyer,doctor,23.7914859518029,90.3880297936575,,,,
Medi Plus Pharmacy,pharmacy,24.4371478927532,90.7807345301914,,,,
Mainuddin Medical Hall,pharmacy,23.8090668260713,90.3712192162908,,,,
"M/s. Mahamuda Pharmacy, Halishahar Rd, Chattogram",pharmacy,22.3325268562791,91.8105123553128,,,,
Shadhona Owshdhaloy,pharmacy,24.4379642901223,90.7798313801245,,,,
"Labcare Diagnostic And Hospital, Hospital",hospital,24.0965380255472,90.1186613257416,,,,
"Naodoba Union Health Complex, Hospital, Shariatpur Road, Naodoba",hospital,23.3982271714692,90.2446075513697,,,,
Ma Medical,pharmacy,23.6039601466728,89.8394401821022,,,,
Today Pharmecy,pharmacy,23.8096530563793,90.3688008695872,,,,
Bhaluka Upazillz Health Complex,hospital,24.4064423830387,90.3816306296797,,,,
Fahad Modern Herbal Center,pharmacy,23.8273522831205,90.356988923997,,,,
The Pulse Computerized Diagnostic Cente,clinic,24.4817929265405,91.7655881203308,,,,
Bismillah Dental Care,dentist,23.768180237667,90.3678295746474,,,,
S. L. Pharma,pharmacy,23.81537848298,90.3713126745112,,,,
"গালিব ডিজিটাল ডায়াগনস্টিক এন্ড ডায়াবেটিকস্ সেন্টার, Gopalpur",clinic,24.2096827380965,89.0047477167642,,,,
Maa Pharmacy,pharmacy,23.8095653816721,90.374671973665,,,,
Lavely Medical,pharmacy,24.2539889753575,89.9155308476543,,,,
Sardar Pharmacy,pharmacy,23.8108167998159,90.373773936559,,,,
M.H.Pharma,pharmacy,23.7998009673891,90.363415161522,,,,
Amena Dental Care,dentist,23.7557987417562,90.4074980210635,,,,
Mukta Pharmacy-2(মুক্তা ফার্মেসি-২),pharmacy,23.8264857619704,90.3705704569851,,,,
Modern Care,pharmacy,23.8086497425694,90.3749513424978,,,,
Bangladesh Diagnostic & Medical Centre,clinic,23.7325874916691,90.4129709847406,,,,
Manik Pharmacy,pharmacy,24.7165652567458,90.9553617598039,,,,
Sky Diagonestics Center,clinic,25.7423482668147,89.2337866575608,,,,
Islamia Homeo Hall,clinic,23.7578790463049,90.4115198258442,,,,
"SHAMIM DENTAL CARE, Hospital",hospital,25.9041616619506,88.603999957402,,,,
Adachaki Community Hospital,hospital,24.3193096497029,89.672127085018,Government,,,
Anis Pharmacy,pharmacy,24.0803612876985,89.6318041796022,Md. Anis Ahmed,,,
Masanger Diagonestic Center,clinic,22.7216514305105,89.0681075286811,,,,
Sheba Pharmacy,pharmacy,23.7715567197224,90.3459715828276,,,,
"Happy Physiotherapy Center, Hospital",hospital,23.9369342677258,90.2718309670489,,,,
Akumunnessa Eye Clinic(আকুমুন্নেসা আই ক্লিনিক),hospital,23.8182451776844,90.3660544551933,,,,
Bhola Pharmacy,pharmacy,23.8169013909676,90.380176118022,,,,
"Ebadat diagonestic centre, Doctor",doctor,25.9419726786235,88.8443886656478,,,,
Najifa Medical Hall,pharmacy,23.7565179928675,90.4084918633228,,,,
"Prity Medical Hall, Pharmacy",pharmacy,25.0141403375832,90.0173499326356,,,,
Satkhira Diagonestics Center,clinic,22.7218834415904,89.0692672488042,,,,
Khan Drug HOuse,pharmacy,22.6858489692952,90.3625652365403,,,,
Akber Medical Hall,pharmacy,22.900079266479,90.3044274341194,,,,
Rajapur Upazila Health Complex,hospital,22.5689835299272,90.1333413909597,,,,
Mitali pharmacy,pharmacy,24.9055093637119,91.869866120427,,,,
Meherun medicien hall,pharmacy,23.7595152776233,90.4122532423719,,,,
Ma Moni Digital Diagonestics Center,hospital,23.5890280376263,89.8332341371736,,,,
Usha Homeo Hall,pharmacy,23.4471068265588,91.1773329960255,,,,
Al madina pharmacy,pharmacy,25.9366833624449,88.5444937254691,,,,
"Beanibazar Diabetic and Hormone Centre, Hospital",hospital,24.8267327172879,92.1609816875837,,,,
Matlab Upazila Health Complex,hospital,23.3478543641483,90.7040841211455,,,,
Borishal Medicine,pharmacy,23.74401588137,90.4146408274909,,,,
Popular Dental,clinic,24.8187754413291,88.9368428178514,,,,
Mother's Dental,dentist,23.81909476739,90.3650481238983,,,,
"Lazz Pharma Limited, Pharmacy",pharmacy,23.7779678698218,90.3615761719658,,,,
Oyesis Hospital,hospital,24.8878228774635,91.8801887694613,,,yes,
Bell View Diagonistics,hospital,22.3593298356951,91.8240607797834,,,,
Shimul Clinic,clinic,22.7206575882512,89.0686842874385,,,,
Lamiya Drug hlHouse(লামিয়া ড্রাগ হাউজ),pharmacy,23.8265916254074,90.3703465763514,,,,
Lax Farma,pharmacy,23.7562161605343,90.4113732263577,,,,
Liza Pharmacy লিজা ফার্মাসী,pharmacy,24.8593029490015,88.4440449978377,,,,
M/S. Shahi Unani Pharmacy,pharmacy,23.7497569821297,90.4157715462289,,,,
মুক্তি ক্লিনিক,clinic,22.6286146522174,90.0594072214561,,,,
Chagalnaiya Upazila Health Complex,hospital,23.0382597179792,91.5166758547479,,,,
